colPK,pos_x,pos_y,win,currentGold,goldEarned,neutralMinionsKilled
16855,0,0,1,1537,11287,9
16856,12392,2613,1,420,920,0
16857,11553,1803,1,725,1225,0
16858,12800,2550,1,1573,2073,0
16859,13598,4661,1,138,2238,0
16860,10572,1451,1,737,2837,0
16861,12306,3100,1,1090,3190,0
16862,13410,4124,1,246,3446,0
16863,9673,6325,1,0,500,0
16864,8982,1588,1,1292,4492,0
16865,13116,3724,1,2188,5388,0
16866,11541,1682,1,366,5766,0
16867,13405,3904,1,72,6072,0
16868,11747,7115,1,438,6439,0
16869,12876,2862,1,525,6575,0
16870,7367,6864,1,1012,7062,0
16871,14277,14223,1,500,500,0
16872,8749,6259,1,529,5754,100
16873,14340,14391,1,1024,6249,116
16874,5443,5845,1,708,6733,116
16875,12337,6573,1,121,621,4
16876,7544,7240,1,1155,7180,116
16877,1661,11464,1,1776,7801,120
16878,6071,4459,1,2092,8117,124
16879,8607,5412,1,2288,8313,128
16880,0,0,1,3131,9156,132
16881,6416,8727,1,529,1029,16
16882,6409,12359,1,1017,1517,24
16883,12227,9927,1,124,1799,28
16884,8160,5797,1,502,2177,40
16885,10063,5971,1,660,2335,44
16886,4753,8959,1,994,2669,52
16887,1391,11700,1,1319,2994,60
16888,10322,7959,1,0,500,0
16889,8635,6198,1,346,3646,64
16890,8441,5374,1,630,3930,68
16891,5568,11456,1,905,4205,72
16892,11407,7050,1,258,4608,80
16893,11517,7607,1,584,4935,88
16894,12734,10954,1,44,5269,96
16895,8078,5607,1,192,5417,100
16896,14148,14401,1,500,500,0
16897,10605,4991,1,655,5655,0
16898,11415,6881,1,974,5974,0
16899,6278,1582,1,1429,6429,4
16900,2688,12432,1,77,577,0
16901,7922,3508,1,1834,6834,4
16902,4775,7774,1,2239,7239,4
16903,10570,12955,1,397,7397,4
16904,4994,5890,1,645,7645,4
16905,0,0,1,150,7950,4
16906,1853,11999,1,413,913,0
16907,2300,12086,1,683,1183,0
16908,1991,11733,1,1057,1557,0
16909,2452,12244,1,1278,1778,0
16910,11591,14060,1,164,2064,0
16911,3426,13093,1,764,2664,0
16912,1336,11752,1,255,2890,0
16913,2896,13093,1,0,500,0
16914,1598,10940,1,747,3382,0
16915,1306,11842,1,130,3615,0
16916,3153,12944,1,402,3887,0
16917,2286,11863,1,713,4198,0
16918,12124,8826,1,201,4736,0
16919,6516,6490,1,443,4978,0
16920,3741,13121,1,248,5248,0
16921,1103,1180,1,1400,1400,0
16922,0,0,1,1983,11566,0
16923,5702,5055,1,453,2003,0
16924,6900,6159,1,895,2445,0
16925,5592,5368,1,1432,2982,0
16926,5369,4728,1,218,3718,0
16927,6954,5925,1,792,4292,0
16928,6541,5855,1,1355,4855,0
16929,5105,4761,1,421,5354,0
16930,6927,6073,1,913,5846,0
16931,7323,6732,1,152,1402,0
16932,8386,7654,1,274,6757,0
16933,7147,6686,1,961,7444,0
16934,9581,8798,1,2029,8512,0
16935,5204,4683,1,2514,8997,0
16936,936,1060,1,718,9701,0
16937,6952,6159,1,876,10459,0
16938,10466,9883,1,1778,11361,0
16939,1103,960,1,1400,1400,0
16940,0,0,1,1699,11399,0
16941,3870,4437,1,168,1903,0
16942,6914,6502,1,667,2402,0
16943,5072,5656,1,1356,3091,0
16944,4979,5182,1,2178,3913,0
16945,6655,6495,1,483,4433,0
16946,5665,5532,1,508,5008,0
16947,5451,5869,1,489,6089,0
16948,6473,6192,1,966,6566,0
16949,6794,6853,1,102,1402,0
16950,8119,7490,1,2057,7657,0
16951,5050,4831,1,108,8008,0
16952,10263,8558,1,1037,8937,0
16953,5183,4821,1,263,9363,0
16954,9462,10871,1,393,10093,0
16955,6529,6044,1,937,10637,0
16956,10091,10009,1,1494,11194,0
16957,894,892,1,1400,1400,0
16958,0,0,1,1046,10346,0
16959,6192,5580,1,852,2002,0
16960,6897,6970,1,509,2409,0
16961,5107,5933,1,859,3109,0
16962,5341,5226,1,579,3579,0
16963,6569,6277,1,1254,4254,0
16964,5854,6457,1,339,4624,0
16965,5602,5738,1,1123,5408,0
16966,6085,6592,1,474,5824,0
16967,6443,7281,1,252,1402,0
16968,7190,7549,1,1352,6702,0
16969,6722,7268,1,1968,7318,0
16970,8858,9004,1,2672,8022,0
16971,6911,5963,1,258,8508,0
16972,8269,9168,1,660,8910,0
16973,6025,6575,1,120,9420,0
16974,10157,10575,1,841,10141,0
16975,764,1070,1,1400,1400,0
16976,0,0,1,1740,11390,0
16977,2775,3171,1,48,2133,0
16978,7146,6490,1,520,2605,0
16979,1658,1465,1,158,3093,0
16980,5214,4667,1,854,3789,0
16981,6795,5983,1,1348,4283,0
16982,6140,5767,1,423,4893,0
16983,4347,4340,1,267,5587,0
16984,6867,6348,1,904,6224,0
16985,7532,6602,1,2,1402,0
16986,7921,7442,1,1731,7051,0
16987,6173,5759,1,-72,7413,0
16988,8935,10001,1,934,8419,0
16989,5751,5028,1,224,8974,0
16990,9366,9958,1,1161,9911,0
16991,6618,6006,1,711,10423,0
16992,10274,10856,1,1472,11185,0
16993,854,1248,1,1400,1400,0
16994,0,0,1,1011,10911,0
16995,5317,5102,1,473,1873,0
16996,6949,6846,1,918,2318,0
16997,2735,2961,1,218,2768,0
16998,3562,2832,1,154,3504,0
16999,5098,4670,1,682,4032,0
17000,5329,6343,1,1275,4625,0
17001,4793,5117,1,308,5143,0
17002,6516,7079,1,748,5583,0
17003,6817,6937,1,2,1402,0
17004,5695,5286,1,1818,6653,0
17005,5668,5208,1,2317,7152,0
17006,8930,9067,1,3412,8247,0
17007,7556,7953,1,371,8806,0
17008,7631,8587,1,862,9297,0
17009,5996,5160,1,147,10047,0
17010,9722,10392,1,806,10706,0
17011,12006,11716,0,1400,1400,0
17012,0,0,0,2025,10125,0
17013,6330,6190,0,683,2083,0
17014,7421,7457,0,1187,2587,0
17015,5377,6123,0,90,3240,0
17016,7386,6962,0,271,3721,0
17017,7321,6477,0,745,4195,0
17018,7417,6771,0,510,4760,0
17019,5899,6101,0,57,5807,0
17020,7600,7246,0,472,6222,0
17021,7775,7974,0,2,1402,0
17022,8829,8513,0,650,6700,0
17023,8226,7832,0,312,7162,0
17024,9171,8876,0,709,7559,0
17025,6581,5743,0,1168,8368,0
17026,9779,10183,0,927,9027,0
17027,7807,7893,0,1309,9409,0
17028,9289,9852,0,1750,9850,0
17029,12006,11496,0,1400,1400,0
17030,0,0,0,-18,10882,0
17031,6685,5637,0,922,2272,0
17032,7899,7441,0,449,2674,0
17033,5606,6085,0,1518,3743,0
17034,5860,5831,0,263,4313,0
17035,7885,7426,0,928,4978,0
17036,7555,7160,0,1565,5615,0
17037,9909,10344,0,62,6212,0
17038,7738,7639,0,434,6584,0
17039,9845,10329,0,52,1402,0
17040,9134,9434,0,-181,6969,0
17041,8317,8390,0,568,7718,0
17042,9101,8496,0,1071,8221,0
17043,5696,5548,0,387,8892,0
17044,8616,9645,0,357,9812,0
17045,8583,8056,0,-108,10397,0
17046,9976,9895,0,262,10767,0
17047,11797,11428,0,1400,1400,0
17048,0,0,0,1612,9447,0
17049,6520,6053,0,465,1915,0
17050,7930,7008,0,875,2325,0
17051,5332,6048,0,1467,2917,0
17052,6562,6002,0,423,3423,0
17053,7045,6544,0,925,3925,0
17054,7149,7637,0,113,4513,0
17055,6053,5480,0,512,5212,0
17056,7868,7089,0,1009,5709,0
17057,9340,9701,0,2,1402,0
17058,7866,8509,0,504,6304,0
17059,6195,5512,0,429,6664,0
17060,9253,9328,0,356,7056,0
17061,11860,11596,0,672,7672,0
17062,9092,9364,0,402,8237,0
17063,8045,7842,0,1055,8890,0
17064,9501,8994,0,1497,9332,0
17065,11667,11606,0,1400,1400,0
17066,0,0,0,1264,9764,0
17067,6611,6478,0,215,1915,0
17068,7310,7580,0,634,2334,0
17069,11469,11320,0,262,2862,0
17070,6693,6156,0,901,3501,0
17071,7114,7295,0,169,3969,0
17072,7177,7168,0,904,4704,0
17073,10248,10686,0,52,5152,0
17074,7403,7828,0,434,5534,0
17075,8190,8139,0,2,1402,0
17076,8503,9019,0,167,5967,0
17077,7857,8475,0,741,6541,0
17078,9321,10153,0,1331,7131,0
17079,5401,5931,0,1022,7922,0
17080,11386,11303,0,76,8576,0
17081,8133,8519,0,632,9132,0
17082,9604,8947,0,1149,9649,0
17083,1103,1180,1,1400,1400,0
17084,0,0,1,3069,10619,0
17085,4693,4785,1,406,1806,0
17086,5657,5547,1,846,2246,0
17087,4514,4629,1,1314,2714,0
17088,5615,5209,1,1729,3129,0
17089,7767,7341,1,2314,3714,0
17090,6582,6621,1,1035,4535,0
17091,7408,7110,1,1626,5126,0
17092,6072,6046,1,406,5506,0
17093,5099,4741,1,2,1402,0
17094,8165,8024,1,1014,6114,0
17095,6899,7033,1,1167,6667,0
17096,7656,7475,1,1825,7325,0
17097,6491,6270,1,321,7871,0
17098,6666,5907,1,1316,8866,0
17099,9996,8864,1,2120,9670,0
17100,10872,9878,1,2663,10213,0
17101,1103,960,1,1400,1400,0
17102,0,0,1,1682,10032,0
17103,5120,4717,1,411,1811,0
17104,6243,5375,1,291,2191,0
17105,5105,4749,1,421,2591,0
17106,5574,5394,1,841,3011,0
17107,6493,6519,1,1268,3438,0
17108,6763,6804,1,1969,4139,0
17109,6986,6183,1,2696,4866,0
17110,6010,5427,1,545,5345,0
17111,4712,4714,1,2,1402,0
17112,8829,7915,1,1019,5819,0
17113,7080,6656,1,753,6553,0
17114,8255,7876,1,790,6990,0
17115,6909,6711,1,500,7500,0
17116,9581,9134,1,1361,8361,0
17117,10829,9285,1,473,8823,0
17118,10136,10651,1,1275,9625,0
17119,894,892,1,1400,1400,0
17120,0,0,1,2979,11464,0
17121,5176,4734,1,841,2041,0
17122,5643,5675,1,1395,2595,0
17123,4961,5324,1,1917,3117,0
17124,5738,5414,1,2424,3624,0
17125,6501,6608,1,2991,4191,0
17126,6522,6333,1,3618,4818,0
17127,6850,6121,1,4354,5554,0
17128,5252,5282,1,149,6099,0
17129,4859,5072,1,202,1402,0
17130,7783,7419,1,667,6617,0
17131,6704,6820,1,684,7234,0
17132,7291,7165,1,1529,8079,0
17133,5201,4962,1,2091,8641,0
17134,5735,5848,1,723,9208,0
17135,9292,9433,1,1653,10138,0
17136,10267,9750,1,2523,11008,0
17137,764,1070,1,1400,1400,0
17138,0,0,1,2013,10763,0
17139,5482,5231,1,489,1789,0
17140,5174,5285,1,1094,2394,0
17141,4902,5297,1,1501,2801,0
17142,5750,6023,1,1993,3293,0
17143,7742,6998,1,2491,3791,0
17144,6834,6769,1,774,4524,0
17145,7210,6581,1,1381,5131,0
17146,5496,5760,1,479,5579,0
17147,764,1070,1,1402,1402,0
17148,7805,6984,1,971,6071,0
17149,6895,6897,1,231,6531,0
17150,7037,6555,1,663,6963,0
17151,7229,6341,1,1467,7767,0
17152,9415,8837,1,27,8777,0
17153,9653,9092,1,544,9294,0
17154,10953,9817,1,1606,10356,0
17155,854,1248,0,1400,1400,0
17156,0,0,0,862,10287,0
17157,6298,5576,0,226,1776,0
17158,5692,4964,0,729,2279,0
17159,5175,4813,0,1119,2669,0
17160,5816,5719,0,1529,3079,0
17161,7615,7125,0,1961,3511,0
17162,6667,6733,0,1116,4416,0
17163,7438,6823,0,1703,5003,0
17164,6123,5348,0,284,5484,0
17165,4432,4451,0,202,1402,0
17166,8443,8207,0,395,6095,0
17167,5834,5327,0,245,6795,0
17168,6773,6920,0,817,7367,0
17169,5608,5089,0,262,7912,0
17170,9538,9104,0,955,8605,0
17171,1288,1255,0,305,9180,0
17172,9355,9723,0,460,9885,0
17173,12006,11716,0,1400,1400,0
17174,0,0,0,538,8773,0
17175,7027,6094,0,609,1859,0
17176,6628,6125,0,1079,2329,0
17177,6312,5642,0,1559,2809,0
17178,6583,6843,0,2072,3322,0
17179,7810,7222,0,2800,4050,0
17180,5955,6369,0,1443,4493,0
17181,7133,6562,0,432,4982,0
17182,6812,6155,0,129,5479,0
17183,5996,5128,0,152,1402,0
17184,11860,11596,0,619,5969,0
17185,8221,7894,0,1092,6442,0
17186,7766,7252,0,643,6843,0
17187,6909,6712,0,1196,7396,0
17188,9496,8948,0,607,7992,0
17189,10830,9285,0,937,8322,0
17190,9758,9060,0,437,8672,0
17191,12006,11496,0,1400,1400,0
17192,0,0,0,864,9749,0
17193,7077,6090,0,686,2086,0
17194,7260,6246,0,1133,2533,0
17195,6004,5888,0,706,2956,0
17196,6847,6031,0,1111,3361,0
17197,7672,7647,0,1898,4148,0
17198,5666,5494,0,1321,4621,0
17199,7572,7359,0,807,5207,0
17200,6424,7213,0,1401,5801,0
17201,5179,6195,0,2,1402,0
17202,8134,7893,0,2151,6551,0
17203,8125,8002,0,2627,7027,0
17204,8426,8070,0,3074,7474,0
17205,7575,6693,0,3846,8246,0
17206,8041,8126,0,617,8767,0
17207,11409,9543,0,1086,9236,0
17208,9371,9798,0,757,9642,0
17209,11797,11428,0,1400,1400,0
17210,0,0,0,282,10732,0
17211,8222,8479,0,119,1819,0
17212,6834,6144,0,732,2432,0
17213,5591,5874,0,1275,2975,0
17214,6584,6508,0,1690,3390,0
17215,8026,7533,0,1,3901,0
17216,6016,5706,0,48,4298,0
17217,7756,7079,0,513,4763,0
17218,6815,6612,0,328,5578,0
17219,5581,6266,0,2,1402,0
17220,7438,6573,0,1161,6411,0
17221,11330,10690,0,67,7217,0
17222,7999,8041,0,691,7841,0
17223,5904,5757,0,378,8628,0
17224,6838,7675,0,985,9535,0
17225,11725,11444,0,309,10109,0
17226,9355,9723,0,175,10625,0
17227,11667,11606,0,1400,1400,0
17228,0,0,0,262,10012,0
17229,7169,6222,0,428,1828,0
17230,7073,6190,0,867,2267,0
17231,6327,5918,0,1447,2847,0
17232,6903,6081,0,1860,3260,0
17233,7774,7581,0,2368,3768,0
17234,5895,6310,0,354,4254,0
17235,7288,6663,0,543,4743,0
17236,7251,6249,0,1463,5663,0
17237,5806,6398,0,2,1402,0
17238,8528,8042,0,2159,6359,0
17239,7686,7898,0,309,6959,0
17240,8324,8860,0,5,7455,0
17241,5973,6061,0,693,8143,0
17242,8248,7926,0,800,8850,0
17243,5651,6139,0,267,9252,0
17244,9722,9307,0,160,9910,0
17245,1103,1180,0,1400,1400,0
17246,3455,3533,0,714,9714,0
17247,9699,9188,0,1966,10966,0
17248,5312,4947,0,2429,11429,0
17249,5643,5458,0,404,1804,0
17250,5796,5512,0,329,11879,0
17251,7862,8520,0,811,12361,0
17252,0,0,0,1508,13058,0
17253,5140,4885,0,856,2256,0
17254,5686,5423,0,1347,2747,0
17255,5955,5529,0,271,3221,0
17256,6846,6408,0,850,3800,0
17257,5642,5373,0,574,4274,0
17258,5597,5520,0,1001,4701,0
17259,6506,6419,0,1844,5544,0
17260,4898,5094,0,2,1402,0
17261,7887,7938,0,2500,6200,0
17262,7456,7672,0,2967,6667,0
17263,7373,7300,0,3471,7171,0
17264,1724,2360,0,113,7748,0
17265,5459,5213,0,855,8490,0
17266,5788,6268,0,776,8926,0
17267,4778,4685,0,278,9278,0
17268,1103,960,1,1400,1400,0
17269,4294,5286,1,732,10122,0
17270,9594,9929,1,1324,10774,0
17271,6354,6985,1,54,11144,0
17272,5106,5197,1,307,1757,0
17273,4278,3723,1,274,11914,0
17274,9276,9571,1,743,12383,0
17275,0,0,1,667,13277,0
17276,4344,5075,1,687,2137,0
17277,4783,5688,1,353,2603,0
17278,5596,5876,1,865,3115,0
17279,7124,6979,1,1638,3888,0
17280,6135,6547,1,2416,4666,0
17281,5181,5895,1,2920,5170,0
17282,3816,3648,1,342,5612,0
17283,1103,960,1,1402,1402,0
17284,7782,8293,1,1136,6406,0
17285,6736,7358,1,1798,7068,0
17286,7530,7543,1,2345,7615,0
17287,4697,5670,1,2901,8171,0
17288,3581,2577,1,34,8784,0
17289,4105,4208,1,471,9221,0
17290,4283,5286,1,961,9711,0
17291,894,892,1,1400,1400,0
17292,4299,3887,1,2468,10918,0
17293,9880,9394,1,1810,11545,0
17294,4787,4731,1,2170,11905,0
17295,5020,5679,1,507,1807,0
17296,2609,2453,1,45,12395,0
17297,9577,8760,1,627,12977,0
17298,0,0,1,1258,13608,0
17299,5143,5230,1,914,2214,0
17300,5353,6183,1,1513,2813,0
17301,5436,6089,1,2005,3305,0
17302,1038,1119,1,136,3771,0
17303,6577,6393,1,816,4451,0
17304,4988,5976,1,1306,4941,0
17305,6776,6239,1,2267,5902,0
17306,4790,5694,1,102,1402,0
17307,7713,8429,1,642,6492,0
17308,7947,7314,1,1109,6959,0
17309,7475,7676,1,2003,7853,0
17310,5314,6011,1,2498,8348,0
17311,5361,6023,1,1030,9480,0
17312,4438,3864,1,1620,10070,0
17313,5053,4808,1,2064,10514,0
17314,764,1070,1,1400,1400,0
17315,5691,5641,1,1585,10085,0
17316,9673,9244,1,760,10860,0
17317,6676,7008,1,260,11210,0
17318,5349,5172,1,387,1787,0
17319,6283,6191,1,1270,12220,0
17320,9587,9176,1,1970,12920,0
17321,0,0,1,2598,13548,0
17322,5078,5013,1,879,2279,0
17323,4852,4590,1,409,2659,0
17324,5625,5348,1,888,3138,0
17325,7135,6609,1,1862,4112,0
17326,5368,5247,1,2616,4866,0
17327,5643,5404,1,1038,5438,0
17328,1369,1302,1,296,5981,0
17329,5122,4916,1,2,1402,0
17330,8332,8050,1,1088,6773,0
17331,1743,1513,1,303,7303,0
17332,6802,6849,1,762,7762,0
17333,4839,5055,1,719,8154,0
17334,5453,5617,1,182,8682,0
17335,4078,3650,1,683,9183,0
17336,4841,4805,1,1174,9674,0
17337,854,1248,1,1400,1400,0
17338,3650,4205,1,1740,11440,0
17339,9331,9886,1,3254,12954,0
17340,4289,5249,1,3764,13464,0
17341,5918,5489,1,438,1838,0
17342,6802,6500,1,435,14185,0
17343,8905,9369,1,978,14728,0
17344,0,0,1,1663,15413,0
17345,4777,5076,1,929,2329,0
17346,5855,5436,1,1441,2841,0
17347,5705,5594,1,2313,3713,0
17348,6254,6206,1,2962,4362,0
17349,6843,6348,1,3801,5201,0
17350,5681,5558,1,333,5633,0
17351,7066,6501,1,1175,6475,0
17352,3947,3620,1,2,1402,0
17353,7856,8523,1,1891,7191,0
17354,7880,7378,1,2490,7790,0
17355,7255,7434,1,3405,8705,0
17356,4851,5299,1,159,9359,0
17357,1120,1204,1,172,9872,0
17358,3874,3581,1,836,10536,0
17359,5210,4623,1,1309,11009,0
17360,12006,11716,0,1400,1400,0
17361,4803,4420,0,1333,9383,0
17362,11522,10969,0,143,9733,0
17363,6009,5408,0,610,10200,0
17364,6710,5981,0,422,1822,0
17365,4477,3918,0,760,10950,0
17366,10068,9556,0,895,11385,0
17367,0,0,0,352,11602,0
17368,6184,6009,0,840,2240,0
17369,6758,6241,0,1283,2683,0
17370,6668,6778,0,150,3100,0
17371,5559,5600,0,370,3670,0
17372,11557,10983,0,160,4180,0
17373,6032,6472,0,675,4695,0
17374,6903,6274,0,81,5281,0
17375,6381,6431,0,2,1402,0
17376,9220,8571,0,473,5673,0
17377,9236,8106,0,924,6124,0
17378,6876,6416,0,84,6684,0
17379,5270,5859,0,636,7236,0
17380,3711,2567,0,1109,7959,0
17381,4699,4642,0,364,8414,0
17382,5801,5904,0,744,8794,0
17383,12006,11496,0,1400,1400,0
17384,5258,4969,0,2535,9435,0
17385,6057,5803,0,133,9818,0
17386,8471,7703,0,631,10316,0
17387,6863,5965,0,534,1819,0
17388,4481,3814,0,311,11061,0
17389,9181,8251,0,730,11480,0
17390,0,0,0,97,11697,0
17391,6578,5641,0,952,2237,0
17392,6970,6068,0,1385,2670,0
17393,7117,6749,0,1780,3065,0
17394,7296,6464,0,2261,3546,0
17395,6367,5624,0,720,4155,0
17396,6558,6427,0,360,4580,0
17397,7226,6829,0,992,5292,0
17398,6255,6148,0,117,1402,0
17399,9268,8637,0,302,5652,0
17400,8848,8619,0,863,6213,0
17401,8791,8354,0,1316,6666,0
17402,5392,6223,0,481,7381,0
17403,6952,6646,0,1084,7984,0
17404,4546,4871,0,1549,8449,0
17405,6632,6044,0,1943,8843,0
17406,11797,11428,0,1400,1400,0
17407,4671,5225,0,2312,11677,0
17408,11011,10393,0,350,12090,0
17409,5699,5951,0,1392,13132,0
17410,6236,6508,0,437,1837,0
17411,9471,9213,0,929,13969,0
17412,10173,9363,0,1724,14764,0
17413,0,0,0,2094,15194,0
17414,6492,5926,0,910,2310,0
17415,6642,6584,0,1836,3236,0
17416,7134,6888,0,2457,3857,0
17417,6061,5482,0,844,4344,0
17418,11342,10734,0,439,4814,0
17419,6477,6439,0,1059,5434,0
17420,11612,11106,0,541,6141,0
17421,6343,5855,0,2,1402,0
17422,8642,9331,0,180,6580,0
17423,8683,8890,0,770,7170,0
17424,9723,9150,0,912,7612,0
17425,7427,7129,0,158,8358,0
17426,3961,2476,0,1374,9574,0
17427,4980,4681,0,868,10233,0
17428,6353,5616,0,1356,10721,0
17429,11667,11606,0,1400,1400,0
17430,4499,5313,0,1825,11225,0
17431,10940,10327,0,347,11632,0
17432,6341,6942,0,90,12040,0
17433,6394,6295,0,555,1955,0
17434,5642,5221,0,934,12884,0
17435,10925,9415,0,439,13239,0
17436,0,0,0,661,13461,0
17437,5631,6174,0,1100,2500,0
17438,6469,6481,0,1579,2979,0
17439,6843,6758,0,194,3544,0
17440,7555,7651,0,748,4098,0
17441,9135,9409,0,174,4724,0
17442,6298,6243,0,865,5415,0
17443,6873,6433,0,235,6185,0
17444,6354,6823,0,2,1402,0
17445,9139,8800,0,655,6605,0
17446,11860,11596,0,711,7096,0
17447,7110,6961,0,749,7549,0
17448,5935,5711,0,623,8273,0
17449,3617,2633,0,293,9263,0
17450,5935,6356,0,487,9887,0
17451,5555,6192,0,891,10291,0
17452,1103,1180,1,1400,1400,0
17453,0,0,1,2751,12426,0
17454,6794,6255,1,492,1867,0
17455,5922,5571,1,1081,2456,0
17456,6750,6141,1,1583,2958,0
17457,6695,6193,1,2111,3486,0
17458,6698,6746,1,183,3908,0
17459,7278,7367,1,672,4397,0
17460,7099,7271,1,1177,4902,0
17461,6533,6582,1,2421,6146,0
17462,6535,6570,1,27,1402,0
17463,6780,7162,1,2899,6624,0
17464,3531,4148,1,1084,7121,0
17465,8128,8557,1,2206,8243,0
17466,7213,7513,1,2891,8928,0
17467,9109,9668,1,3828,9866,0
17468,6382,6955,1,608,10196,0
17469,9424,10078,1,1661,11248,0
17470,1103,960,1,1400,1400,0
17471,0,0,1,1765,10565,0
17472,5767,6347,1,407,1807,0
17473,5875,5881,1,892,2292,0
17474,6499,6465,1,1292,2692,0
17475,6648,6939,1,1732,3132,0
17476,5340,5618,1,2169,3569,0
17477,7146,7432,1,2672,4072,0
17478,7421,8375,1,3067,4467,0
17479,6599,6704,1,4209,5609,0
17480,6452,6748,1,2,1402,0
17481,7001,6943,1,4635,6035,0
17482,3375,4350,1,370,6370,0
17483,8207,9024,1,683,6983,0
17484,7483,7610,1,1381,7681,0
17485,9885,11288,1,2258,8558,0
17486,2779,3083,1,162,8962,0
17487,11219,9260,1,898,9698,0
17488,894,892,1,1400,1400,0
17489,0,0,1,1884,10684,0
17490,5879,6493,1,437,1837,0
17491,5864,6410,1,89,2339,0
17492,6392,6524,1,496,2746,0
17493,6607,7379,1,944,3194,0
17494,689,1256,1,280,3580,0
17495,6644,7430,1,431,4031,0
17496,6924,7780,1,842,4442,0
17497,6379,7143,1,413,5248,0
17498,6363,7050,1,2,1402,0
17499,6635,7493,1,915,5750,0
17500,3855,4959,1,190,6090,0
17501,8638,8389,1,1041,6941,0
17502,4621,4666,1,324,7559,0
17503,9171,10146,1,1289,8524,0
17504,2693,2727,1,54,8854,0
17505,9561,10086,1,948,9748,0
17506,764,1070,0,1400,1400,0
17507,0,0,0,2361,10716,0
17508,6800,6188,0,472,1807,0
17509,5553,4958,0,1292,2627,0
17510,7062,6485,0,1731,3066,0
17511,6687,5846,0,2126,3461,0
17512,5374,4949,0,2544,3879,0
17513,7684,6748,0,3181,4516,0
17514,7639,7215,0,3576,4911,0
17515,3985,3469,0,72,5672,0
17516,7221,6417,0,67,1402,0
17517,7197,6549,0,483,6083,0
17518,4061,3712,0,83,6433,0
17519,6484,5924,0,40,7125,0
17520,7670,7256,0,425,7510,0
17521,9205,10152,0,1599,8684,0
17522,3702,2692,0,761,9096,0
17523,10454,9183,0,1643,9978,0
17524,854,1248,1,1400,1400,0
17525,0,0,1,660,10960,0
17526,6179,6527,1,493,1893,0
17527,5597,5824,1,1032,2432,0
17528,6810,6555,1,1495,2895,0
17529,6235,6579,1,1991,3391,0
17530,5581,5316,1,2444,3844,0
17531,7025,6955,1,3023,4423,0
17532,7280,7642,1,3502,4902,0
17533,6643,6217,1,4463,5863,0
17534,6638,6426,1,2,1402,0
17535,7411,7359,1,118,6318,0
17536,936,1060,1,453,6653,0
17537,8488,8439,1,707,7207,0
17538,4760,4924,1,231,7831,0
17539,9096,10767,1,1208,8808,0
17540,1473,1950,1,358,9158,0
17541,10809,9469,1,1377,10177,0
17542,12006,11716,0,1400,1400,0
17543,0,0,0,-416,9269,0
17544,7414,7199,0,412,1812,0
17545,6550,6211,0,222,2172,0
17546,7781,7608,0,649,2599,0
17547,7928,7599,0,1049,2999,0
17548,7078,6495,0,1524,3474,0
17549,8170,7756,0,1931,3881,0
17550,8074,8242,0,2331,4281,0
17551,8040,7414,0,261,4851,0
17552,12006,11716,0,2,1402,0
17553,8339,7672,0,798,5388,0
17554,4667,4532,0,1790,6380,0
17555,9120,8727,0,2182,6772,0
17556,8246,7741,0,239,7329,0
17557,9932,11069,0,234,7759,0
17558,3773,3567,0,424,8404,0
17559,9924,10572,0,789,8769,0
17560,12006,11496,0,1400,1400,0
17561,0,0,0,504,10954,0
17562,6824,7398,0,424,1824,0
17563,6708,6925,0,890,2290,0
17564,7926,7301,0,1428,2828,0
17565,7373,7749,0,1854,3254,0
17566,6651,6138,0,2356,3756,0
17567,7825,7942,0,2825,4225,0
17568,8121,8078,0,3295,4695,0
17569,7553,7997,0,299,5399,0
17570,7753,7528,0,2,1402,0
17571,7389,8016,0,913,6013,0
17572,4407,4735,0,2205,7305,0
17573,9334,9693,0,187,7687,0
17574,8063,8799,0,140,8340,0
17575,10581,8666,0,289,8989,0
17576,3687,2676,0,1069,10069,0
17577,11390,9743,0,309,10409,0
17578,11797,11428,0,1400,1400,0
17579,0,0,0,741,9691,0
17580,7065,7642,0,462,1812,0
17581,6964,6159,0,909,2259,0
17582,7983,7176,0,1366,2716,0
17583,7533,7043,0,1893,3243,0
17584,7169,6211,0,2387,3737,0
17585,8371,7613,0,2841,4191,0
17586,7970,8006,0,3241,4591,0
17587,7680,7021,0,151,5001,0
17588,8216,7812,0,52,1402,0
17589,8114,7653,0,652,5502,0
17590,4429,4790,0,1592,6442,0
17591,6935,6065,0,2158,7008,0
17592,8648,8213,0,311,7461,0
17593,10010,9801,0,470,7920,0
17594,3166,3950,0,1286,8736,0
17595,10980,11053,0,292,9242,0
17596,11667,11606,0,1400,1400,0
17597,0,0,0,-262,9838,0
17598,6940,7538,0,509,1809,0
17599,6357,6626,0,1113,2413,0
17600,7595,7557,0,350,2800,0
17601,7616,7764,0,790,3240,0
17602,6726,6540,0,1408,3858,0
17603,7727,8693,0,1815,4265,0
17604,7473,7817,0,2298,4748,0
17605,7417,6893,0,355,5180,0
17606,7672,7944,0,102,1402,0
17607,7641,8012,0,765,5590,0
17608,4062,4621,0,1651,6476,0
17609,9074,9027,0,2027,6852,0
17610,8500,8681,0,364,7289,0
17611,10822,11173,0,24,7704,0
17612,3423,3582,0,1214,8894,0
17613,10363,10400,0,305,9285,0
17614,1103,1180,0,1400,1400,0
17615,4611,4186,0,2450,11200,0
17616,8232,7945,0,3230,11980,0
17617,4786,4117,0,622,12422,0
